Time;Emission_rate_g1;Emission_rate_g2;Emission_rate_g3;Emission_rate_g4;Emission_rate_g5;Emission_rate_g6;Emission_rate_g7;Emission_rate_g8;Emission_rate_g9;Emission_rate_g10;Emission_rate_g11;Emission_rate_g12;Emission_rate_g13;Emission_rate_g14;Emission_rate_g15;Emission_rate_g16;Emission_rate_g17;Emission_rate_g18;Emission_rate_g19;Emission_rate_g20;Emission_rate_g21;Emission_rate_g22
26-4-2021;0;0.798641656;0.841556909;0.87971774;0.91023955;0.36557096;0.387096965;0.337269104;0.393257432;0.4089229;0.408279072;0.438660493;0.41341964;0.52094011;0.441628509;0.447077705;0.49530539;0.620800901;0.554089426;0.607601873;0.670928663;0
27-4-2021;0;0.720429418;0.802408294;0.829066624;0.899207512;0.37867622;0.366174113;0.390592883;0.386273043;0.385993675;0.483572317;0.465688797;0.433835489;0.544486935;0.447815597;0.435669743;0.497757241;0.488808329;0.553466899;0.653210588;0.668821183;0
28-4-2021;0;0.821979204;0.829470536;0.795758709;0.847548691;0.351339583;0.376689451;0.348673461;0.389932661;0.46500012;0.439315209;0.421642527;0.465259843;0.464675167;0.427725466;0.440632066;0.468157181;0.568114902;0.531938483;0.596316569;0.671586827;0
29-4-2021;0;0.853137713;0.812059595;0.948363568;0.886774757;0.378139489;0.379632374;0.361741448;0.390199408;0.439791226;0.431537717;0.429057143;0.431239733;0.35418627;0.449613911;0.451128811;0.47499184;0.74289063;0.552857639;0.533474234;0.609069257;0
30-4-2021;0;0.738781421;0.847659041;0.801466503;0.810287153;0.339717854;0.404368344;0.366698341;0.394403375;0.407308032;0.399693333;0.451505889;0.455819272;0.538519092;0.450276433;0.44368232;0.445745454;0.615972802;0.502580444;0.58916189;0.642651541;0
1-5-2021;0;0.8483286;0.821763892;0.756315195;0.89046592;0.380829307;0.37049057;0.359125341;0.388125645;0.389583304;0.370154939;0.396148138;0.365194207;0.409427694;0.431012963;0.438222761;0.469337495;0.551515546;0.509261783;0.514852545;0.608392049;0
2-5-2021;0;0.845269699;0.807020982;1.006635217;0.862391709;0.367785349;0.382945675;0.375394592;0.395592882;0.373401581;0.445543487;0.39176231;0.431282493;0.478598258;0.430488646;0.442453707;0.485438188;0.370694981;0.544203398;0.551039725;0.614354926;0
3-5-2021;0;0.836117297;0.862728523;0.949183327;0.840473668;0.367974576;0.403765709;0.371057301;0.402420747;0.368605742;0.334265687;0.437957611;0.422575558;0.395563987;0.412423699;0.446972816;0.476256883;0.585852522;0.488433204;0.562786394;0.589000759;0
4-5-2021;0;0.774812309;0.842717039;0.644134696;0.884888828;0.402480738;0.35652923;0.384816487;0.383735669;0.42151574;0.363273414;0.452228118;0.428845945;0.408660743;0.419457603;0.443912261;0.492559393;0.561874438;0.470447377;0.612135748;0.6500068;0
5-5-2021;0;0.804777905;0.813498045;0.799922051;0.853865204;0.390105733;0.375428315;0.366635834;0.398163293;0.412385029;0.444117057;0.432167287;0.422889764;0.525426352;0.45041308;0.438277507;0.46471067;0.441852848;0.543463615;0.556218264;0.637540344;0
6-5-2021;0;0.746015657;0.802468019;0.742232698;0.822612732;0.345743841;0.393065695;0.429458816;0.40009145;0.410787855;0.3007012;0.394853582;0.429121735;0.437553255;0.433494657;0.447362826;0.44706096;0.443070399;0.484333377;0.586151382;0.579445783;0
7-5-2021;0;0.81239125;0.829154129;0.707977738;0.88715301;0.382360128;0.376176986;0.344620701;0.375919102;0.404940554;0.423408905;0.410846256;0.443430444;0.450141319;0.416864907;0.441024402;0.530969259;0.475917994;0.50689771;0.558727479;0.628861355;0
8-5-2021;0;0.830207176;0.816373633;0.88247971;0.884444935;0.363800486;0.372851965;0.353013814;0.386348103;0.378387029;0.366581486;0.405941382;0.442114035;0.504590397;0.397744947;0.443571003;0.514064723;0.46553166;0.530437395;0.614768609;0.613113424;0
9-5-2021;0;0.865798365;0.843089445;0.889739752;0.925261852;0.383829931;0.345501186;0.388115769;0.387980262;0.405809922;0.460459817;0.469329439;0.447096338;0.307717601;0.397433931;0.438666;0.493771368;0.575979462;0.561209379;0.602497822;0.610003502;0
10-5-2021;0;0.754443696;0.826150238;0.977243948;0.895602908;0.35325981;0.374493958;0.377931634;0.396484325;0.380488354;0.416983067;0.449436997;0.441087394;0.418187599;0.413946874;0.448023601;0.457181862;0.572705372;0.523996958;0.54605685;0.616689425;0
11-5-2021;0;0.810061132;0.814313027;0.755339245;0.814344315;0.379873712;0.375614388;0.403454119;0.397953677;0.408541269;0.472768207;0.408410887;0.433505891;0.499951611;0.428866799;0.441586521;0.476416714;0.505870627;0.493122897;0.54255049;0.66159174;0
12-5-2021;0;0.815389032;0.795422046;0.957377977;0.862945633;0.3602237;0.37404745;0.346657923;0.382222471;0.481786971;0.40803454;0.418716009;0.465733107;0.441552275;0.40354556;0.448056561;0.465375692;0.788342051;0.535448818;0.608929329;0.632168214;0
13-5-2021;0;0.800180924;0.836848755;1.035048822;0.835892107;0.348143519;0.37586507;0.357320175;0.392926598;0.459743888;0.430392219;0.394458303;0.444176448;0.409022139;0.443405786;0.448444997;0.489331277;0.672419682;0.539086913;0.5980105;0.590865559;0
14-5-2021;0;0.795606833;0.791547311;0.946810316;0.846951831;0.369987302;0.355349042;0.445122411;0.385785907;0.394360689;0.39603601;0.400550296;0.466116439;0.338600102;0.454475419;0.438788766;0.471254642;0.429614131;0.501785308;0.582586715;0.613342475;0
15-5-2021;0;0.749374574;0.840865526;0.907401213;0.87344825;0.348873657;0.368327554;0.471892441;0.403210956;0.414839258;0.473470042;0.444466395;0.479968725;0.404057003;0.44628782;0.443362218;0.506868264;0.805823651;0.517258906;0.545151944;0.631049442;0
16-5-2021;0;0.772893227;0.850833651;1.071285026;0.868898443;0.353643541;0.408509622;0.421910496;0.390065411;0.411976502;0.478276739;0.379155427;0.454342414;0.538165736;0.410215735;0.440706635;0.47361141;0.526259778;0.50976398;0.560227459;0.59874165;0
17-5-2021;0;0.899808841;0.82888503;0.715160862;0.834565559;0.352931811;0.388873565;0.368427782;0.39785866;0.420680148;0.417438456;0.4059198;0.433566934;0.484874081;0.403838381;0.439314387;0.495168983;0.582059296;0.524694044;0.559895984;0.641955421;0
18-5-2021;0;0.806628779;0.803626659;0.962200459;0.808573474;0.377091849;0.392128171;0.415550068;0.377101418;0.429747413;0.48621271;0.412402364;0.460767068;0.405719518;0.392086524;0.440269415;0.47959175;0.443656506;0.521693928;0.525249255;0.658253817;0
19-5-2021;0;0.807798517;0.811296147;1.036485929;0.878046962;0.377736611;0.381732889;0.411145751;0.375792225;0.41297446;0.430468267;0.433651166;0.442992472;0.438912457;0.395323438;0.442362713;0.49030337;0.526885076;0.542974057;0.592724789;0.639465855;0
20-5-2021;0;0.790831608;0.861138243;0.738907015;0.880190508;0.373932775;0.350115547;0.384322704;0.388596704;0.467660411;0.434464083;0.433966106;0.417452237;0.471623125;0.426624972;0.440952874;0.47450792;0.574002152;0.570216314;0.565821386;0.619276652;0
21-5-2021;0;0.806545201;0.829525714;0.867259018;0.860042708;0.353705725;0.384501552;0.386522349;0.387058646;0.379784079;0.356095958;0.418817117;0.409406954;0.4571971;0.442285639;0.446587705;0.478307662;0.247771642;0.516862575;0.577056946;0.631284807;0
22-5-2021;0;0.766644652;0.815996935;0.790757263;0.930379064;0.331820425;0.377655613;0.379193154;0.397808254;0.406397775;0.41551863;0.432326593;0.469390668;0.33103157;0.425484505;0.440228058;0.449294452;0.590599579;0.544182696;0.547124426;0.638457948;0
23-5-2021;0;0.742159294;0.851444202;0.976909428;0.874681954;0.3878107;0.396795717;0.370277755;0.385681109;0.415702818;0.407417036;0.421266205;0.441079581;0.587407203;0.418795941;0.44152729;0.523517243;0.469119903;0.580439263;0.62133288;0.64370207;0
24-5-2021;0;0.773827937;0.845643402;0.919773194;0.852809321;0.330913015;0.366495633;0.308231928;0.402822795;0.417112916;0.3806083;0.432666084;0.434963383;0.334044811;0.435798264;0.441785235;0.507413856;0.581919417;0.561233268;0.538413917;0.652097539;0
25-5-2021;0;0.775406622;0.826516962;1.124439032;0.885985627;0.386006147;0.366953487;0.375021602;0.385027892;0.380823099;0.412247332;0.450954893;0.422168391;0.468128882;0.362027962;0.443488377;0.507743362;0.829626291;0.602017601;0.548252867;0.626656584;0
26-5-2021;0;0.860277203;0.81221523;0.90989788;0.95184283;0.383852363;0.39000001;0.465480452;0.388756995;0.37794354;0.306772377;0.449936545;0.444596203;0.456137263;0.398096743;0.440527835;0.444955715;0.355340254;0.562260778;0.519745396;0.660945644;0
27-5-2021;0;0.828016367;0.823467466;0.921656069;0.868833384;0.375446;0.385163165;0.363589161;0.397790526;0.453101308;0.379662279;0.416148822;0.409477345;0.442040354;0.447518018;0.441629317;0.496660914;0.592829016;0.513775551;0.627540257;0.640057275;0
28-5-2021;0;0.794849231;0.771567005;0.865202913;0.847217504;0.395803516;0.361003667;0.343584589;0.385682011;0.415268658;0.475130416;0.44463553;0.436830799;0.344320253;0.415902449;0.44356419;0.474230798;0.556819898;0.509179754;0.59506412;0.63314348;0
29-5-2021;0;0.768027509;0.84456488;0.728225864;0.866137081;0.400237184;0.38279883;0.297799402;0.392680626;0.42412938;0.461162106;0.428801787;0.439055596;0.362714064;0.411085635;0.443493401;0.506360746;0.512210175;0.532222114;0.576877864;0.62881848;0
30-5-2021;0;0.794182227;0.84207104;0.804090312;0.905066083;0.374027459;0.366861264;0.357740908;0.391676483;0.388271195;0.44770458;0.437154933;0.449136412;0.372071677;0.469006415;0.441318114;0.485213965;0.526113056;0.657068844;0.60826607;0.612301283;0
31-5-2021;0;0.741935728;0.834738859;0.938592663;0.845984139;0.325310623;0.35841668;0.364280441;0.384064034;0.390424945;0.437468878;0.433326514;0.448975578;0.394856584;0.454166201;0.441786718;0.542887179;0.431616665;0.568449298;0.578138756;0.661067205;0
1-6-2021;0;0.822235147;0.817225059;0.862177995;0.891224667;0.388577604;0.374752333;0.369365984;0.392069688;0.394163483;0.347576904;0.426999494;0.455741077;0.392875733;0.414745097;0.441957901;0.484236996;0.569136178;0.49660539;0.592037618;0.615535288;0
2-6-2021;0;0.852263053;0.824704916;0.869587131;0.902111011;0.375579537;0.355976445;0.378009395;0.379525589;0.396910834;0.445526277;0.446050486;0.462735799;0.391256485;0.436162995;0.44303621;0.432329896;0.626586939;0.557038925;0.581150774;0.606613945;0
3-6-2021;0;0.842825319;0.802507774;0.905318213;0.859073162;0.38522242;0.379308304;0.42116459;0.412904092;0.398576692;0.44843525;0.424369566;0.398912046;0.384750319;0.431962687;0.444102177;0.529531269;0.436532134;0.577331152;0.57838071;0.676113453;0
4-6-2021;0;0.761664602;0.839668166;0.660112214;0.83567273;0.367712875;0.386906758;0.368149121;0.384819285;0.394069608;0.401436241;0.430662582;0.409563456;0.407139324;0.428955623;0.439347965;0.492949458;0.459777017;0.512380488;0.569500562;0.63596096;0
5-6-2021;0;0.799829435;0.82935515;0.812520259;0.830524153;0.35453218;0.369913661;0.443204694;0.384125027;0.378159084;0.436015035;0.406512718;0.431034219;0.281089168;0.431153721;0.451745974;0.499493022;0.384872413;0.578336413;0.679654184;0.645750456;0
6-6-2021;0;0.832134903;0.826763203;0.651492692;0.856298107;0.368309457;0.360771569;0.439982211;0.391745582;0.382549245;0.43192904;0.448211279;0.426066569;0.319244439;0.339656582;0.439135825;0.47846942;0.606723182;0.570393618;0.549457573;0.600162493;0
7-6-2021;0;0.801729715;0.868327833;1.113036087;0.918609108;0.355427413;0.40781626;0.455173034;0.396805074;0.388310167;0.391835939;0.413765463;0.442932412;0.450161325;0.387166889;0.431094183;0.448164413;0.479117577;0.564335935;0.587983649;0.644981669;0
8-6-2021;0;0.773168564;0.839626807;0.857003769;0.933508714;0.321493658;0.37130311;0.266418973;0.383715475;0.374796832;0.461876993;0.472926666;0.439173802;0.417799045;0.421267507;0.44243091;0.505952285;0.504496687;0.597105155;0.547670625;0.64328751;0
9-6-2021;0;0.813607668;0.886457289;0.814143333;0.897918309;0.381518935;0.351295824;0.401391523;0.393822985;0.437148694;0.424981488;0.411130046;0.421001297;0.432576566;0.434176021;0.443709496;0.463984279;0.438311251;0.524925462;0.568101194;0.616062112;0
10-6-2021;0;0.783757948;0.825047174;0.765829335;0.873456289;0.366718395;0.395627425;0.384430819;0.37900804;0.369064694;0.342507286;0.431097433;0.470914803;0.433068551;0.41803217;0.441951743;0.484504635;0.386218516;0.516449494;0.607078685;0.615159463;0
11-6-2021;0;0.779808783;0.806582461;1.06485037;0.874161225;0.36390678;0.333760602;0.426177339;0.391048524;0.376598002;0.377662382;0.423334156;0.425897183;0.443506244;0.431529565;0.443296111;0.485473515;0.465761401;0.498519685;0.497677166;0.680109816;0
12-6-2021;0;0.725425315;0.845255179;0.88604023;0.838797522;0.364773839;0.378452216;0.370307068;0.391062208;0.393386721;0.456691135;0.435043898;0.416273459;0.420044794;0.33768508;0.449507208;0.486538135;0.666018318;0.566968919;0.531967164;0.639041169;0
13-6-2021;0;0.793250536;0.821182741;0.911948623;0.932746367;0.367234661;0.385158812;0.370621464;0.381635946;0.413279965;0.395484199;0.407890179;0.432680631;0.595531279;0.403836053;0.445830369;0.4716434;0.568769596;0.535390797;0.578918812;0.652188323;0
14-6-2021;0;0.836250676;0.830807328;0.874004399;0.805721839;0.356723489;0.379552878;0.408952466;0.396932558;0.390148928;0.339495036;0.383609094;0.450779712;0.3794851;0.433590929;0.435175775;0.468704548;0.559491643;0.526855573;0.596570675;0.607058215;0
15-6-2021;0;0.844589587;0.840036472;0.691744256;0.863574881;0.370482833;0.377257012;0.368297379;0.394613626;0.399950259;0.445057422;0.405718306;0.420946437;0.417796347;0.438324021;0.437523045;0.485268629;0.564876327;0.501626553;0.546992208;0.65265511;0
16-6-2021;0;0.771785319;0.845806306;0.788271485;0.819417269;0.388000693;0.372647877;0.35709952;0.391618499;0.423214849;0.421267272;0.421115998;0.427192152;0.409392943;0.393578255;0.443276152;0.481844769;0.54099097;0.533258326;0.537252574;0.587504207;0
17-6-2021;0;0.806885945;0.773058768;0.920828876;0.848457527;0.387116706;0.353042435;0.340957015;0.381035346;0.41737613;0.371014638;0.405963397;0.390576269;0.286107123;0.442403279;0.440792511;0.47756149;0.603754225;0.521184308;0.568285729;0.618248667;0
18-6-2021;0;0.832975662;0.84391962;0.625614556;0.898844764;0.388729956;0.365045415;0.37629365;0.395705014;0.433026556;0.388362105;0.430344497;0.413288087;0.446097722;0.443580189;0.445329869;0.468725037;0.477405668;0.57211884;0.59573958;0.623194615;0
19-6-2021;0;0.791696582;0.836809265;0.970767555;0.82531276;0.381884116;0.360786901;0.422418447;0.403645683;0.425014362;0.434166243;0.433999178;0.411572499;0.40532936;0.455841273;0.4463313;0.501960656;0.404997177;0.558054048;0.666297719;0.649234436;0
20-6-2021;0;0.746455467;0.846776089;0.772597521;0.730354047;0.391269314;0.373641677;0.338976294;0.403733095;0.460708561;0.365535324;0.437721426;0.442327445;0.454968172;0.434660157;0.434122524;0.535974802;0.521298732;0.59911141;0.550565108;0.613815384;0
21-6-2021;0;0.7514747;0.840327517;0.864844302;0.903696079;0.389960855;0.3860934;0.407410083;0.393491498;0.410820403;0.362902592;0.423561974;0.424571041;0.447465861;0.401188119;0.442867429;0.475640076;0.53447972;0.51563077;0.48935726;0.596719955;0
22-6-2021;0;0.736885074;0.823138488;1.002292374;0.853210739;0.334364033;0.359913619;0.415570843;0.386362236;0.418750669;0.434597703;0.430854426;0.442506348;0.572679475;0.442762211;0.447413447;0.481997346;0.657976819;0.478163694;0.523462856;0.645570659;0
23-6-2021;0;0.737020348;0.841259075;0.857728625;0.815775626;0.369906272;0.361197442;0.378529088;0.384409496;0.413862342;0.470035421;0.428409406;0.426066408;0.364065929;0.447674692;0.446808153;0.458323726;0.496345559;0.479339019;0.546482461;0.676579476;0
24-6-2021;0;0.730270503;0.798984023;0.911795638;0.866122719;0.360339595;0.377007647;0.424428001;0.380543535;0.416750178;0.401101587;0.459431914;0.440822307;0.434432159;0.436265567;0.439500955;0.518704224;0.494690239;0.551608172;0.634013972;0.649928289;0
25-6-2021;0;0.820600944;0.775187444;0.800043162;0.918281487;0.369203946;0.365585447;0.303616326;0.385592312;0.42121831;0.356420201;0.413040781;0.426965632;0.463062817;0.421867006;0.44474953;0.492216972;0.633018134;0.481139287;0.606979927;0.685604754;0
26-6-2021;0;0.792477394;0.874387513;0.961469215;0.746923349;0.343545713;0.386930076;0.439914013;0.394377128;0.480106031;0.393080035;0.412811437;0.434701753;0.424073467;0.447886176;0.445522148;0.522861407;0.54958016;0.468250583;0.526629802;0.660096491;0
27-6-2021;0;0.843931918;0.812714469;0.849093101;0.861739634;0.378564981;0.419196315;0.409406769;0.391072498;0.390328566;0.452261057;0.41993713;0.426366914;0.416551181;0.449542367;0.445993517;0.480142865;0.464819211;0.573324455;0.526157852;0.616021349;0
28-6-2021;0;0.774457375;0.836262517;0.961561377;0.950235542;0.349107775;0.356219163;0.368304623;0.383857783;0.419170142;0.457318155;0.440584535;0.420089682;0.46778529;0.421157469;0.445040279;0.512935936;0.46616182;0.585205495;0.549080876;0.617293131;0
29-6-2021;0;0.771293295;0.799690389;0.891286842;0.848013472;0.379196785;0.369457557;0.456918639;0.38360289;0.438089682;0.441673347;0.428436994;0.429685388;0.374676111;0.438734168;0.43594675;0.458378706;0.624559922;0.506191464;0.541067415;0.625504832;0
30-6-2021;0;0.787860136;0.79007808;0.789141197;0.906922746;0.35798875;0.377245334;0.349413017;0.394455571;0.446259484;0.362738421;0.429266843;0.398561603;0.479736388;0.422605535;0.443990924;0.463756664;0.616825202;0.57471064;0.534431315;0.634650043;0
1-7-2021;0;0.75828814;0.816583135;1.118049355;0.895215019;0.370855305;0.390112318;0.435391012;0.388704475;0.455263722;0.450724843;0.46642243;0.420148837;0.384820896;0.412750804;0.440262412;0.492206997;0.55732766;0.582678953;0.603355775;0.628561011;0
2-7-2021;0;0.804823402;0.802904725;1.050131826;0.893426304;0.348288366;0.391656227;0.31637095;0.40193598;0.343951698;0.39432898;0.424447094;0.445077406;0.432208018;0.485101626;0.437919596;0.482832342;0.613555057;0.529344994;0.548408756;0.64234626;0
3-7-2021;0;0.821932164;0.787054329;0.843721919;0.919597392;0.367400056;0.383729295;0.442536637;0.404194523;0.411282755;0.414709947;0.424972302;0.436353119;0.457039523;0.437226151;0.445607919;0.480090799;0.590300628;0.528662242;0.551037573;0.570913539;0
4-7-2021;0;0.820869699;0.82895497;0.700089723;0.887317882;0.370069938;0.397804083;0.411475048;0.379180644;0.449714197;0.428500273;0.43396865;0.47246793;0.514879206;0.403516745;0.439850204;0.480008949;0.561951604;0.519914564;0.491882819;0.573707135;0
5-7-2021;0;0.777279253;0.809263246;0.905195505;0.880655237;0.365433063;0.363478135;0.328118444;0.388617114;0.428869592;0.441016398;0.412789702;0.385442793;0.523241802;0.442755663;0.437893456;0.512329692;0.490448667;0.510672348;0.556110492;0.626085871;0
6-7-2021;0;0.848120494;0.832476027;1.050128453;0.875888919;0.363310215;0.352064665;0.338894358;0.389244212;0.446004685;0.386634357;0.415593173;0.39937461;0.358265794;0.387288359;0.443030025;0.527688732;0.634722369;0.528483884;0.563795352;0.63223632;0
7-7-2021;0;0.834423268;0.837692318;0.862680307;0.913267497;0.411292631;0.360791295;0.412220005;0.401342803;0.427423178;0.405398368;0.44230526;0.416293947;0.397697467;0.425495876;0.439233932;0.50848887;0.516703611;0.548284661;0.545363475;0.591664082;0
8-7-2021;0;0.801911274;0.869147303;0.735175547;0.798917926;0.362734251;0.366090928;0.449280933;0.386053875;0.422356168;0.402656327;0.414899172;0.438666966;0.438032553;0.41865266;0.444098589;0.456449017;0.480946411;0.500311407;0.565695853;0.615170244;0
9-7-2021;0;0.692905751;0.805692495;0.606179;0.877112418;0.377475454;0.345627121;0.431796297;0.386965425;0.462047527;0.394805798;0.431954445;0.448931805;0.504658922;0.441117092;0.45046319;0.49105136;0.484174208;0.584231674;0.554790889;0.640349185;0
10-7-2021;0;0.759716937;0.808551986;0.797318831;0.902161125;0.351183399;0.357132558;0.382496554;0.391902957;0.424540146;0.390589601;0.449151972;0.423830419;0.441754877;0.419780859;0.435695644;0.50410863;0.54785862;0.508206441;0.469978521;0.634090884;0
11-7-2021;0;0.753024517;0.79991032;0.728346041;0.859227819;0.364923898;0.391191076;0.344583574;0.386122548;0.420952339;0.379210212;0.430993169;0.446370873;0.517152454;0.402124061;0.443356832;0.444248412;0.58849538;0.51800959;0.518799661;0.617838545;0
12-7-2021;0;0.742720981;0.827360225;0.883804245;0.763841518;0.380613965;0.360073801;0.291750993;0.376411199;0.410163987;0.425359957;0.446746791;0.460224773;0.368002153;0.440891177;0.439959973;0.434751718;0.498130508;0.521951746;0.603081451;0.654835021;0
13-7-2021;0;0.786038148;0.804985873;0.924763923;0.894074826;0.366954876;0.339489975;0.445798568;0.391106895;0.390275788;0.387489408;0.406038235;0.451438345;0.4280203;0.477226164;0.433935313;0.486466119;0.558013297;0.523361081;0.583834604;0.621967005;0
14-7-2021;0;0.770547633;0.785396948;0.846699485;0.826351894;0.390814297;0.355744528;0.239965513;0.391559595;0.362109277;0.37460191;0.425300985;0.43755222;0.418806965;0.424724265;0.441434297;0.444661103;0.558864545;0.529582043;0.580778457;0.627934488;0
15-7-2021;0;0.761633684;0.817630797;0.893501682;0.858331605;0.381672438;0.369782319;0.345030748;0.385989322;0.445647057;0.428588718;0.423897721;0.389560387;0.349554536;0.458944817;0.439327542;0.495040547;0.405029776;0.51476448;0.618765122;0.656785111;0
16-7-2021;0;0.813818437;0.873558683;1.12690746;0.87800124;0.399144224;0.400787767;0.420814394;0.393908749;0.402066908;0.38328038;0.410943581;0.460343049;0.43646101;0.44652446;0.44250327;0.494799935;0.51094883;0.523103386;0.563767387;0.666026333;0
17-7-2021;0;0.777810503;0.868174549;0.777649727;0.894946125;0.34540001;0.351502469;0.364159567;0.382125415;0.40507736;0.452768025;0.432853902;0.419999521;0.437640639;0.469381719;0.436350743;0.498157547;0.516023821;0.499621242;0.586040351;0.588718781;0
18-7-2021;0;0.805660965;0.817665815;0.787305857;0.915224114;0.363656146;0.372019038;0.35581147;0.386558169;0.320808948;0.412789458;0.408565032;0.410692058;0.470695308;0.426464991;0.438739372;0.478025061;0.475265952;0.50959881;0.563953981;0.611470534;0
19-7-2021;0;0.830931151;0.839202154;0.907190174;0.848624734;0.359189616;0.412187503;0.338888974;0.376649875;0.413754267;0.45675173;0.41913702;0.425765373;0.458031655;0.418235721;0.443623596;0.519453918;0.536186332;0.506213047;0.567413033;0.677440508;0
20-7-2021;0;0.773619575;0.858594401;0.867818091;0.804441783;0.322348209;0.367022078;0.405895631;0.401271221;0.425586657;0.403178624;0.422764798;0.463434634;0.356458962;0.446328262;0.434001271;0.482735357;0.408529929;0.462471479;0.504613683;0.615067547;0
21-7-2021;0;0.872982554;0.850496883;0.960226996;0.841263105;0.380199381;0.401423118;0.438443889;0.402238124;0.435686563;0.420955266;0.441646221;0.439372912;0.395493519;0.439770362;0.44085459;0.461544915;0.572659148;0.528783599;0.584257786;0.641650342;0
22-7-2021;0;0.761305085;0.822093215;0.673583902;0.873511104;0.370608641;0.384449414;0.386074273;0.391007256;0.377961011;0.313279163;0.420850729;0.406430416;0.491595273;0.388281901;0.442376553;0.482309109;0.353591723;0.552317309;0.550349607;0.594175144;0
23-7-2021;0;0.775825568;0.818859278;0.807336757;0.887138769;0.361129547;0.38629825;0.382125308;0.388983707;0.423884707;0.44161907;0.397995081;0.425363362;0.454082275;0.40656581;0.440459389;0.484673738;0.33561669;0.534697036;0.550793564;0.620029767;0
24-7-2021;0;0.751083694;0.839582576;0.776021636;0.898470076;0.370354425;0.392482572;0.390728839;0.397787482;0.434754256;0.420040948;0.454482724;0.444742943;0.515317653;0.398219227;0.44941796;0.454913951;0.556920127;0.488888702;0.519374009;0.620740945;0
25-7-2021;0;0.803298658;0.825465616;0.778324591;0.876013983;0.364945866;0.385343452;0.380820968;0.390491528;0.436295232;0.451420351;0.432273465;0.401125757;0.485292479;0.467824355;0.439921017;0.4869221;0.533832167;0.533227164;0.545997728;0.650962014;0
26-7-2021;0;0.814742292;0.845670597;0.767441749;0.955808834;0.402253527;0.376165935;0.391454987;0.380753051;0.419319171;0.46059208;0.436821822;0.426221446;0.452347516;0.424933597;0.442466394;0.481151463;0.325090174;0.562924519;0.542113154;0.628642188;0
27-7-2021;0;0.828298485;0.808733314;0.934849099;0.918373715;0.369287517;0.395527159;0.38790751;0.388241146;0.409786189;0.40614566;0.442195551;0.414525033;0.394917579;0.448089614;0.438014284;0.490259529;0.569470293;0.504608005;0.586672172;0.64515017;0
28-7-2021;0;0.760767592;0.853887335;0.70027026;0.943149123;0.386664641;0.378214458;0.401814682;0.383202841;0.364487762;0.450835115;0.396202375;0.486823791;0.386630741;0.467211885;0.44872866;0.455229817;0.521350231;0.520263816;0.567451156;0.587654961;0
29-7-2021;0;0.796789096;0.830065417;0.985933346;0.899967267;0.384801632;0.378653045;0.384787895;0.384409476;0.442390142;0.484348612;0.438652974;0.434310149;0.439909327;0.382974839;0.432242915;0.525054747;0.460722949;0.501750913;0.551618867;0.602592954;0
30-7-2021;0;0.766665137;0.786011584;0.736969727;0.837777925;0.363481961;0.364277119;0.333062005;0.380093522;0.356444716;0.388402239;0.441000102;0.395387899;0.443744926;0.425391625;0.439763867;0.504212271;0.613068132;0.515626489;0.577863188;0.62022292;0
31-7-2021;0;0.680237243;0.842277799;0.783427046;0.93590877;0.375190512;0.370187829;0.461204335;0.385102235;0.407060219;0.43004649;0.427671641;0.426052975;0.482553572;0.478301903;0.442757352;0.516245753;0.416738219;0.570645628;0.588777776;0.614498555;0
1-8-2021;0;0.778115992;0.827184218;0.690886675;0.935806695;0.337466287;0.367492091;0.346262463;0.399617488;0.382298378;0.420675799;0.412582141;0.431619184;0.408027209;0.48879519;0.435703097;0.472585217;0.722749088;0.510777304;0.588811327;0.627898877;0
2-8-2021;0;0.736155885;0.842139675;0.821153499;0.837856915;0.345054123;0.364655245;0.397220521;0.385313006;0.359665509;0.363491439;0.420906886;0.452289695;0.428683015;0.455192331;0.438783465;0.482295964;0.610803938;0.478118618;0.592742445;0.659882313;0
3-8-2021;0;0.769841763;0.844388414;0.608250705;0.835192354;0.37670233;0.383493528;0.429943637;0.394236179;0.452481526;0.32253339;0.390953636;0.435478404;0.42090198;0.439684004;0.449568817;0.469134218;0.667167468;0.544175981;0.522509052;0.632229153;0
4-8-2021;0;0.781541392;0.820394967;0.939831076;0.946689478;0.370284933;0.40586314;0.371972562;0.392013417;0.468852046;0.37212496;0.413221182;0.456997749;0.443334963;0.399952166;0.443643475;0.471026396;0.328559626;0.525281167;0.557823183;0.604322827;0
5-8-2021;0;0.770462496;0.81279522;0.740873074;0.935183726;0.370538376;0.381816617;0.361608947;0.389224833;0.418373698;0.43051395;0.406828788;0.405922971;0.480723485;0.443351828;0.443865114;0.492551704;0.600696342;0.53005196;0.574105988;0.618106062;0
6-8-2021;0;0.790811809;0.843999592;0.869648256;0.864662652;0.39489391;0.369800141;0.399063096;0.379482234;0.43587748;0.466497154;0.430869424;0.388764592;0.473161174;0.430461534;0.444032643;0.481361741;0.47120515;0.579502227;0.59848584;0.640277194;0
7-8-2021;0;0.737420867;0.799817858;0.822462956;0.91784981;0.371336491;0.381829476;0.417941858;0.394962994;0.395045758;0.444798276;0.462820093;0.468002977;0.362267212;0.46363191;0.446232497;0.481118873;0.590914089;0.524182681;0.548505548;0.628235447;0
8-8-2021;0;0.814966372;0.81109149;0.589780067;0.843853891;0.366003212;0.376390344;0.409842833;0.390351945;0.412435994;0.422805413;0.431904113;0.410324637;0.458848769;0.500597493;0.441500406;0.490960695;0.385645777;0.493638286;0.513336161;0.682000457;0
